endTime,artistName,trackName,msPlayed
2021-10-10 03:25,Macklemore,Glorious (feat. Skylar Grey),220454
2021-10-10 18:00,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),91795
2021-10-10 18:04,Macklemore,Marmalade (feat. Lil Yachty),261614
2021-10-10 18:08,Macklemore,Glorious (feat. Skylar Grey),220454
2021-10-10 18:52,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),254475
2021-10-10 18:55,Marc E. Bassy,New Ting,174093
2021-10-10 18:58,Arizona Zervas,No I in Team,181714
2021-10-10 19:00,Hedley,Better Days,2400
2021-10-10 19:00,Andy Grammer,Fresh Eyes,220
2021-10-10 19:00,Macklemore,Good Old Days (feat. Kesha),1000
2021-10-10 19:00,Kid Ink,That's on You,1140
2021-10-10 19:00,Logic,44 More,77842
2021-10-10 19:03,G-Eazy,Good Life (with G-Eazy & Kehlani),225525
2021-10-11 01:08,MKTO,American Dream,166234
2021-10-11 01:10,The Kid LAROI,STAY (with Justin Bieber),141805
2021-10-11 01:13,The Kid LAROI,WITHOUT YOU,161384
2021-10-11 01:15,24kGoldn,Coco (feat. DaBaby),142000
2021-10-11 01:18,Cheat Codes,No Chill (feat. Lil Xxel),167222
2021-10-11 17:00,Polo G,Martin & Gina,105532
2021-10-11 17:03,The Kid LAROI,STAY (with Justin Bieber),141805
2021-10-11 17:05,The Kid LAROI,WITHOUT YOU,161384
2021-10-11 17:08,24kGoldn,Coco (feat. DaBaby),142000
2021-10-11 17:10,Polo G,Martin & Gina,132832
2021-10-11 17:20,iann dior,V12 (feat. Lil Uzi Vert),177835
2021-10-11 17:21,The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),16110
2021-10-11 17:21,Jeremy Zucker,all the kids are depressed,59007
2021-10-11 17:24,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-10-11 17:27,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-10-11 19:44,Lil Baby,Pure Cocaine,154023
2021-10-11 19:44,Kodak Black,ZEZE (feat. Travis Scott & Offset),5558
2021-10-11 19:47,Lil Baby,Pure Cocaine,154023
2021-10-11 19:48,Playboi Carti,Shoota (feat. Lil Uzi Vert),1060
2021-10-11 19:48,Trippie Redd,Dark Knight Dummo,1270
2021-10-11 19:48,A Boogie Wit da Hoodie,Jungle,0
2021-10-11 19:48,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",1950
2021-10-11 19:48,Kodak Black,ZEZE (feat. Travis Scott & Offset),66156
2021-10-11 19:48,NAV,Wanted You (feat. Lil Uzi Vert),940
2021-10-11 19:48,DJ Khaled,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",950
2021-10-11 19:48,DJ Khaled,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",720
2021-10-11 19:48,Meek Mill,Going Bad (feat. Drake),760
2021-10-11 19:48,Meek Mill,Going Bad (feat. Drake),1110
2021-10-11 19:54,Meek Mill,Going Bad (feat. Drake),353502
2021-10-11 20:30,A Boogie Wit da Hoodie,Jungle,174192
2021-10-11 20:33,Young Thug,Bad Bad Bad (feat. Lil Baby),149040
2021-10-11 20:35,Lil Baby,Freestyle,157075
2021-10-11 20:35,2 Chainz,It's A Vibe,3730
2021-10-11 20:37,YoungBoy Never Broke Again,Outside Today,129105
2021-10-11 20:38,Sleepy Hallow,2055,21244
2021-10-11 20:41,Lil Uzi Vert,Erase Your Social,199993
2021-10-12 01:08,AAA,DEJAVU,18450
2021-10-12 01:09,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",11960
2021-10-12 01:13,220 KID,Stupid Feelings,162622
2021-10-12 01:16,Drax Project,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,189866
2021-10-12 01:19,Chantel Jeffries,Come Back To Me,151265
2021-10-12 01:22,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,175129
2021-10-12 01:24,Diplo,Turn Back Time,141309
2021-10-12 01:27,Tate McRae,you broke me first - Luca Schreiner Remix,183842
2021-10-12 01:30,Sigala,You for Me,171394
2021-10-12 01:33,Gryffin,Body Back (feat. Maia Wright),206799
2021-10-12 01:35,Dimitri Vegas & Like Mike,Too Much,109157
2021-10-12 01:37,ItaloBrothers,Down For The Ride,152405
2021-10-12 01:40,Joel Corry,Head & Heart (feat. MNEK),158585
2021-10-12 01:43,Oliver Heldens,Set Me Free (feat. MAX),186757
2021-10-12 01:46,David Guetta,If You Really Love Me (How Will I Know),177522
2021-10-12 01:48,Imanbek,Goodbye,140156
2021-10-12 01:51,Cheat Codes,Never Love You Again (with Little Big Town & Bryn Christopher),186559
2021-10-12 01:55,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,186222
2021-10-12 01:57,Jason Derulo,Lifestyle (feat. Adam Levine) - David Guetta Slap House Mix,129800
2021-10-12 02:00,Clean Bandit,Higher (feat. iann dior) - Nathan Dawe Remix,171496
2021-10-12 02:03,Young Bombs,Better Day (feat. Aloe Blacc),178707
2021-10-12 02:06,Brando,Yes or No,164211
2021-10-12 02:18,Lil Uzi Vert,Dark Queen,173419
2021-10-12 02:22,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",249240
2021-10-12 02:26,NAV,Myself,226040
2021-10-12 02:29,Martin Garrix,High On Life (feat. Bonn),200565
2021-10-12 02:29,21 Savage,Mr. Right Now (feat. Drake),193838
2021-10-12 02:31,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-10-12 03:57,Lil Baby,Life Goes On,42181
2021-10-12 04:00,Lil Uzi Vert,SideLine Watching (Hold Up),191033
2021-10-12 04:02,A Boogie Wit da Hoodie,My Shit,108646
2021-10-12 04:09,PnB Rock,Ballin',192112
2021-10-12 15:51,PnB Rock,Ballin',206930
2021-10-12 15:51,Young Thug,Relationship (feat. Future),4950
2021-10-12 15:55,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786
2021-10-12 15:56,Lil Wayne,Right Above It,6640
2021-10-12 15:56,Migos,Kelly Price (feat. Travis Scott),0
2021-10-12 16:06,Migos,Kelly Price (feat. Travis Scott),363934
2021-10-12 16:41,Migos,White Sand,84910
2021-10-12 17:27,NAV,Myself,6093
2021-10-12 17:27,Travis Scott,beibs in the trap,1710
2021-10-12 17:27,Kodak Black,Too Many Years,196336
2021-10-12 17:30,Lil Uzi Vert,Erase Your Social,199993
2021-10-12 19:11,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",219596
2021-10-12 19:11,Migos,Stir Fry,1300
2021-10-12 19:14,Huncho Jack,Saint,8690
2021-10-12 19:14,NAV,Wanted You (feat. Lil Uzi Vert),6048
2021-10-12 19:14,Gucci Mane,Both (feat. Drake),190311
2021-10-12 19:17,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-10-12 19:19,Lil Baby,On Me,135959
2021-10-12 19:21,NAV,Myself,3197
2021-10-12 19:21,Playboi Carti,Foreign,142893
2021-10-12 22:40,iann dior,V12 (feat. Lil Uzi Vert),18801
2021-10-12 22:40,Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,410
2021-10-12 22:40,Playboi Carti,Sky,920
2021-10-12 22:40,Playboi Carti,Sky,130
2021-10-12 22:40,Lil Uzi Vert,Erase Your Social,1860
2021-10-12 22:40,Lil Uzi Vert,Erase Your Social,1320
2021-10-12 22:40,Playboi Carti,@ MEH,2200
2021-10-12 22:40,Playboi Carti,@ MEH,780
2021-10-12 22:40,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-10-12 22:41,Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,530
2021-10-12 22:41,Playboi Carti,Sky,820
2021-10-12 22:41,Lil Baby,Yes Indeed,1280
2021-10-12 22:41,Playboi Carti,@ MEH,210
2021-10-12 22:41,21 Savage,Mr. Right Now (feat. Drake),960
2021-10-12 22:41,NAV,Champion (feat. Travis Scott),900
2021-10-12 22:41,Playboi Carti,wokeuplikethis*,42200
2021-10-12 22:42,Coi Leray,TWINNEM,15690
2021-10-12 22:42,Drake,Fair Trade (with Travis Scott),27520
2021-10-12 22:42,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",13300
2021-10-12 22:46,Baby Keem,family ties (with Kendrick Lamar),824
2021-10-12 22:46,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-12 22:50,Sally Sossa,Star Song (feat. Lil Durk),283250
2021-10-13 02:04,Baby Keem,family ties (with Kendrick Lamar),54250
2021-10-13 02:10,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-13 02:10,Drake,No Friends In The Industry,4664
2021-10-13 02:13,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-13 15:53,Drake,No Friends In The Industry,3234
2021-10-13 16:01,Sally Sossa,Star Song (feat. Lil Durk),473575
2021-10-13 16:01,SoFaygo,Let's Lose Our Minds,23064
2021-10-13 18:08,Sally Sossa,Star Song (feat. Lil Durk),307815
2021-10-13 18:08,SoFaygo,Let's Lose Our Minds,4214
2021-10-13 18:11,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-13 19:49,SoFaygo,Let's Lose Our Minds,25274
2021-10-13 19:56,Sally Sossa,Star Song (feat. Lil Durk),400395
2021-10-13 20:26,Sally Sossa,Star Song (Slowed + Reverb Remix),6130
2021-10-13 20:26,Sally Sossa,Star Song (feat. Lil Durk),16620
2021-10-13 20:26,SoFaygo,Let's Lose Our Minds,136974
2021-10-13 20:27,Sally Sossa,Star Song (feat. Lil Durk),16250
2021-10-13 20:30,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-13 20:32,Blxst,Movie,127258
2021-10-13 20:36,The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),216000
2021-10-13 20:38,The Kid LAROI,STAY (with Justin Bieber),141805
2021-10-13 20:39,A1 x J1,Latest Trends,46290
2021-10-13 21:29,Rod Wave,Richer (feat. Polo G),113996
2021-10-13 21:32,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-13 21:33,Lil Baby,On Me,6440
2021-10-13 21:35,Money Man,24,160952
2021-10-13 21:35,The Kid LAROI,WITHOUT YOU,7617
2021-10-13 21:38,A1 x J1,Latest Trends,4090
2021-10-13 21:38,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",2960
2021-10-13 21:38,Blxst,Chosen (feat. Ty Dolla $ign),4530
2021-10-13 21:38,The Kid LAROI,SO DONE,1160
2021-10-13 21:38,24kGoldn,Coco (feat. DaBaby),142000
2021-10-13 21:38,Lil Mosey,Blueberry Faygo,1010
2021-10-13 21:38,Polo G,Martin & Gina,8320
2021-10-13 21:38,Lil Uzi Vert,20 Min,1430
2021-10-13 21:39,Blxst,Overrated,1510
2021-10-13 21:39,YNW Melly,772 Love,20290
2021-10-13 21:39,A Boogie Wit da Hoodie,Me and My Guitar,980
2021-10-13 21:39,The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),1010
2021-10-13 21:39,MO3,Outside (Better Days),10370
2021-10-13 21:41,24kGoldn,Mood (feat. iann dior),140533
2021-10-13 21:43,Luh Kel,Pull Up,123399
2021-10-13 21:45,Kevin Gates,Big Gangsta,29796
2021-10-13 21:48,Polo G,Pop Out (feat. Lil Tjay),166560
2021-10-13 23:47,PnB Rock,Forever Never (feat. Swae Lee & Pink Sweat$),180958
2021-10-13 23:48,Blxst,Fck Boys,27121
2021-10-14 14:29,Sally Sossa,Star Song (feat. Lil Durk),385540
2021-10-14 15:55,Sally Sossa,Star Song (feat. Lil Durk),472025
2021-10-14 15:58,24kGoldn,Coco (feat. DaBaby),142000
2021-10-14 16:02,Money Man,24,160952
2021-10-14 16:05,The Kid LAROI,WITHOUT YOU,161384
2021-10-14 16:07,Lil Baby,On Me,135959
2021-10-14 16:10,MBNel,Feelings,155333
2021-10-14 17:20,Polo G,Martin & Gina,60949
2021-10-14 17:26,Sally Sossa,Star Song (feat. Lil Durk),326530
2021-10-14 17:26,Polo G,Martin & Gina,43550
2021-10-14 17:27,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",5590
2021-10-14 17:30,Sally Sossa,Star Song (feat. Lil Durk),230378
2021-10-14 17:31,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",37890
2021-10-14 17:31,Ariana Grande,positions,0
2021-10-14 17:31,Saweetie,Best Friend (feat. Doja Cat),0
2021-10-14 17:31,Tones And I,Fly Away,0
2021-10-14 17:31,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,0
2021-10-14 18:50,Tate McRae,you broke me first,169265
2021-10-14 18:53,Anne-Marie,2002,186986
2021-10-14 18:57,Astrid S,Hurts So Good,208728
2021-10-14 19:00,Nicki Minaj,Super Bass,200013
2021-10-14 19:04,Daya,"Sit Still, Look Pretty",200717
2021-10-14 19:05,Cardi B,WAP (feat. Megan Thee Stallion),73888
2021-10-14 19:05,TLC,No Scrubs,40750
2021-10-14 19:08,Kehlani,Feels,181140
2021-10-14 19:16,Zara Larsson,Lush Life,201122
2021-10-14 19:20,Jess Glynne,I'll Be There,193923
2021-10-14 19:25,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),291293
2021-10-14 19:28,Starley,Call on Me - Ryan Riback Remix,222040
2021-10-14 19:31,Carrie Underwood,Church Bells,193333
2021-10-14 23:05,Ellie Goulding,Sixteen,526
2021-10-14 23:08,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-14 23:13,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",249240
2021-10-14 23:16,2KBABY,Like This,163813
2021-10-14 23:16,Kidd G,Teenage Dream 2 (with Lil Uzi Vert),28246
2021-10-14 23:16,Kidd G,Teenage Dream 2 (with Lil Uzi Vert),4410
2021-10-14 23:16,5ive,Me and My Brother,3000
2021-10-14 23:16,5ive,Me and My Brother,1700
2021-10-14 23:17,Lil Tjay,F.N,7340
2021-10-14 23:17,Polo G,RAPSTAR,2010
2021-10-14 23:17,Luh Kel,Wrong - Remix,550
2021-10-14 23:17,Lil Uzi Vert,Erase Your Social,1130
2021-10-14 23:20,Lil Uzi Vert,Erase Your Social,199993
2021-10-15 00:16,Luh Kel,Wrong - Remix,41306
2021-10-15 00:23,Sally Sossa,Star Song (feat. Lil Durk),437930
2021-10-15 00:41,Luh Kel,Wrong - Remix,161860
2021-10-15 04:32,Sally Sossa,Star Song (feat. Lil Durk),39540
2021-10-15 04:37,Sally Sossa,Star Song (feat. Lil Durk),297307
2021-10-15 04:37,Luh Kel,Wrong - Remix,35130
2021-10-15 14:07,Sally Sossa,Star Song (feat. Lil Durk),430307
2021-10-15 14:07,Migos,Kelly Price (feat. Travis Scott),2260
2021-10-15 15:03,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",97770
2021-10-15 15:07,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-15 15:09,The Kid LAROI,WITHOUT YOU,161384
2021-10-15 15:12,Money Man,24,160952
2021-10-15 15:14,MBNel,Feelings,144512
2021-10-15 17:52,Money Man,24,770
2021-10-15 17:52,MBNel,Feelings,1490
2021-10-15 17:52,The Kid LAROI,WITHOUT YOU,6510
2021-10-15 17:56,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-15 17:58,The Kid LAROI,WITHOUT YOU,161384
2021-10-15 18:01,Money Man,24,160952
2021-10-15 18:04,MBNel,Feelings,155333
2021-10-15 18:43,2KBABY,Like This,3769
2021-10-15 20:27,Charli XCX,claws,154873
2021-10-15 20:27,Charli XCX,claws,1270
2021-10-15 20:28,Jessie Ware,Soul Control,75220
2021-10-15 20:34,Sally Sossa,Star Song (feat. Lil Durk),370525
2021-10-15 20:37,2KBABY,Like This,163813
2021-10-16 00:24,Young Stoner Life,Ski,3456
2021-10-16 03:34,Sally Sossa,Star Song (feat. Lil Durk),101210
2021-10-16 03:37,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-16 03:38,2KBABY,Like This,21750
2021-10-16 03:38,Young Stoner Life,Ski,27390
2021-10-16 18:30,Sally Sossa,Star Song (feat. Lil Durk),170742
2021-10-16 18:33,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-16 18:35,Lil Baby,On Me,135959
2021-10-16 18:38,The Kid LAROI,WITHOUT YOU,161384
2021-10-16 18:41,Money Man,24,160952
2021-10-16 18:43,Young Stoner Life,Ski,152333
2021-10-16 18:48,MBNel,Feelings,155333
2021-10-16 18:51,24kGoldn,Coco (feat. DaBaby),142000
2021-10-16 18:53,Polo G,Martin & Gina,132832
2021-10-16 18:57,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",249240
2021-10-16 19:00,Luh Kel,Y.O.U.,167589
2021-10-16 22:48,Blxst,Chosen (feat. Ty Dolla $ign),132414
2021-10-16 22:52,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786
2021-10-16 22:56,JAY-Z,Ni**as In Paris,219333
2021-10-16 23:07,Young Money,Trophies,188320
2021-10-16 23:10,A$AP Rocky,Wild for the Night (feat. Skrillex & Birdy Nam Nam),212640
2021-10-16 23:12,Lil Wayne,Right Above It,80336
2021-10-16 23:12,J. Cole,Work Out,30720
2021-10-16 23:13,Charli XCX,claws,32730
2021-10-16 23:15,The Kid LAROI,STAY (with Justin Bieber),141805
2021-10-17 03:17,The Kid LAROI,WITHOUT YOU,80630
2021-10-17 03:22,Sally Sossa,Star Song (feat. Lil Durk),298425
2021-10-17 03:25,Money Man,24,160952
2021-10-17 15:41,24kGoldn,Coco (feat. DaBaby),142000
2021-10-17 15:41,The Kid LAROI,WITHOUT YOU,9727
2021-10-17 15:43,Lil Baby,On Me,135959
2021-10-17 16:30,MBNel,Feelings,140010
2021-10-17 16:33,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-17 16:38,MBNel,Feelings,155333
2021-10-17 16:40,Young Stoner Life,Ski,152333
2021-10-17 16:42,Polo G,Martin & Gina,132832
2021-10-17 16:43,24kGoldn,Prada (feat. Lil Tecca),51840
2021-10-17 17:53,Baby Band,KISUUMAI KISS YOUR MIND - Cover ver.,59000
2021-10-17 17:53,サウンドワークス,Luv Bias「オー!マイ・ボス!恋は別冊で」より(原曲:Kis-My-Ft2)[ORIGINAL COVER],42310
2021-10-17 17:53,サウンドワークス,Luv Bias「オー!マイ・ボス!恋は別冊で」より(原曲:Kis-My-Ft2)[ORIGINAL COVER],1320
2021-10-17 17:54,ARASHI,Di-Li-Li,16670
2021-10-17 17:59,UNISON SQUARE GARDEN,シャンデリア・ワルツ,307960
2021-10-17 18:03,UNISON SQUARE GARDEN,静謐甘美秋暮抒情,243786
2021-10-17 18:07,UNISON SQUARE GARDEN,何かが変わりそう,250160
2021-10-17 18:29,UNISON SQUARE GARDEN,場違いハミングバード,288933
2021-10-17 18:31,UNISON SQUARE GARDEN,メッセンジャーフロム全世界,140773
2021-10-17 18:36,UNISON SQUARE GARDEN,オトノバ中間試験,291880
2021-10-17 18:42,Tundra Beats,Beautiful Day,8920
2021-10-17 18:42,UNISON SQUARE GARDEN,"アトラクションがはじまる (they call it ""NO.6"")",141796
2021-10-17 18:46,U2,Beautiful Day,246400
2021-10-17 18:51,U2,Beautiful Day,246400
2021-10-17 22:50,Macklemore,Marmalade (feat. Lil Yachty),408302
2021-10-17 22:55,Macklemore,Glorious (feat. Skylar Grey),220454
2021-10-18 03:49,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),229795
2021-10-18 03:51,Flo Rida,Summer's Not Ready (feat. INNA and Timmy Trumpet),151961
2021-10-18 03:54,Flo Rida,Summer's Not Ready (feat. INNA and Timmy Trumpet),107440
2021-10-18 16:43,Flo Rida,Summer's Not Ready (feat. INNA and Timmy Trumpet),154281
2021-10-18 16:45,Cheat Codes,Lean On Me,149856
2021-10-18 16:49,Flo Rida,Low (feat. T-Pain),231400
2021-10-18 16:52,Loud Luxury,Wasted,183529
2021-10-18 16:55,Sigala,You for Me,175435
2021-10-18 17:12,Taio Cruz,Dynamite,61848
2021-10-18 17:14,Wiz Khalifa,The Thrill,122220
2021-10-18 17:17,Flo Rida,My House,192190
2021-10-18 17:20,Cheat Codes,Do It All Over (feat. Marc E. Bassy),174163
2021-10-18 17:23,Loud Luxury,Red Handed,171293
2021-10-18 18:14,Nelly,Lil Bit (feat. Florida Georgia Line),65402
2021-10-18 18:15,Flo Rida,Summer's Not Ready (feat. INNA and Timmy Trumpet),3080
2021-10-18 18:19,The Chainsmokers,Closer,244960
2021-10-18 18:22,The Chainsmokers,This Feeling,197946
2021-10-18 19:39,Liam Payne,Strip That Down (feat. Quavo),34633
2021-10-18 19:43,G-Eazy,Good Life (with G-Eazy & Kehlani),225525
2021-10-18 20:30,Maroon 5,Maps,4230
2021-10-18 20:30,The Chainsmokers,Something Just Like This,1660
2021-10-18 20:30,The Vamps,All Night,1250
2021-10-18 20:30,Shawn Mendes,Treat You Better,1340
2021-10-18 20:30,Zara Larsson,Never Forget You,1290
2021-10-18 20:30,Zedd,The Middle,134514
2021-10-18 20:30,The Chainsmokers,Don't Let Me Down (feat. Daya) - Illenium Remix,1570
2021-10-18 20:30,Sam Hunt,Body Like A Back Road,0
2021-10-18 20:34,Hailee Steinfeld,Most Girls,204400
2021-10-18 20:38,Zedd,Clarity,271426
2021-10-18 20:41,Major Lazer,Cold Water,185360
2021-10-18 20:42,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),52493
2021-10-19 04:43,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),161987
2021-10-19 04:47,The Chainsmokers,Paris,221506
2021-10-19 04:50,Sam Hunt,House Party,190240
2021-10-19 04:53,Jonas Blue,Mama,184133
2021-10-19 14:32,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
2021-10-19 14:33,Niall Horan,Slow Hands,67612
2021-10-19 15:54,The Chainsmokers,All We Know,194080
2021-10-19 15:59,Daya,Hide Away,192376
2021-10-19 16:02,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
2021-10-19 16:05,5 Seconds of Summer,Youngblood,203417
2021-10-19 17:24,Flo Rida,My House,192190
2021-10-19 17:27,Jake Miller,Rumors,186102
2021-10-19 17:30,Zedd,Stay,210090
2021-10-19 23:26,The Chainsmokers,Call You Mine,217640
2021-10-19 23:29,Jon Bellion,All Time Low,217603
2021-10-19 23:32,Alessia Cara,How Far I'll Go - Alessia Cara Version,175506
2021-10-19 23:34,Andy Grammer,Fresh Eyes,116211
2021-10-19 23:37,Cheat Codes,Let Me Hold You (Turn Me On),162425
2021-10-19 23:40,American Authors,Best Day Of My Life,194240
2021-10-19 23:44,Selena Gomez,Hands To Myself,200680
2021-10-20 04:42,Lauv,I Like Me Better,820
2021-10-20 04:42,DJ Snake,Let Me Love You,910
2021-10-20 04:42,Maroon 5,Sugar,1300
2021-10-20 04:42,Shawn Mendes,Mercy,3750
2021-10-20 04:42,The Chainsmokers,Who Do You Love,130684
2021-10-20 04:42,HRVY,Personal,1280
2021-10-20 04:44,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),164205
2021-10-20 04:50,The Chainsmokers,Kanye,333871
2021-10-20 04:53,Shawn Mendes,If I Can't Have You,191466
2021-10-20 04:56,Halsey,Bad At Love,139666
2021-10-20 16:04,Hailee Steinfeld,Rock Bottom,198240
2021-10-20 16:07,Anne-Marie,2002,186986
2021-10-20 16:10,Jonas Blue,Rise,194407
2021-10-20 18:20,The Chainsmokers,Young,2280
2021-10-20 18:20,DJ Snake,Let Me Love You - R3hab Remix,7030
2021-10-20 18:20,Alessia Cara,Scars To Your Beautiful,202205
2021-10-20 18:23,The Chainsmokers,Family,194826
2021-10-20 18:27,The Chainsmokers,Takeaway,209880
2021-10-20 19:53,Bazzi,Young & Alive,160465
2021-10-20 19:56,Martin Garrix,Drown (feat. Clinton Kane),174062
2021-10-20 19:59,Sam Feldt,Post Malone (feat. RANI),174444
2021-10-20 20:27,BANNERS,Someone To You,210037
2021-10-20 20:31,Imagine Dragons,It's Time,237986
2021-10-20 20:32,Imagine Dragons,Thunder,60640
2021-10-20 20:34,Kygo,It Ain’t Me (with Selena Gomez),100980
2021-10-20 20:37,Selena Gomez,Back To You,210240
2021-10-20 21:03,The Chainsmokers,This Feeling,120026
2021-10-20 21:47,Flo Rida,Summer's Not Ready (feat. INNA and Timmy Trumpet),151961
2021-10-20 22:54,Flo Rida,Summer's Not Ready (feat. INNA and Timmy Trumpet),151961
2021-10-20 22:58,Sally Sossa,Star Song (feat. Lil Durk),196735
2021-10-20 23:01,Sally Sossa,Star Song (feat. Lil Durk),152440
2021-10-20 23:05,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786
2021-10-21 00:40,U2,Beautiful Day,2710
2021-10-21 00:40,U2,Beautiful Day,246400
2021-10-21 00:43,Afrojack,Wish You Were Here (feat. Brandyn Burnette),169544
2021-10-21 00:46,Frank Walker,Shadows,166445
2021-10-21 00:49,Jonas Blue,Hear Me Say,184923
2021-10-21 00:52,Karl Wolf,Get Away (Radio Edit),163248
2021-10-21 00:57,NOTD,So Close,186792
2021-10-21 01:47,Louis The Child,Free (with Drew Love),116563
2021-10-21 03:54,Lil Wayne,Right Above It,950
2021-10-21 03:54,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),4420
